line_id,estimate_id,cost_code,description,quantity,unit,unit_cost,unit_price,line_total,category
ELI-2E063517,EST-DA7540CA,02-FOUNDATION,Foundation — Materials,1,ls,13596.21,20270.75,20270.75,material
ELI-2796DE1C,EST-DA7540CA,03-FRAMING,Framing — Labor,1,ls,19034.7,28379.05,28379.05,labor
ELI-AEA2243F,EST-DA7540CA,03-FRAMING,Framing — Materials,1,ls,21753.94,32433.2,32433.2,material
ELI-C7D16B5C,EST-DA7540CA,04-ROOFING,Roofing & Sheathing — Labor,1,ls,8157.73,12162.45,12162.45,labor
ELI-9EDD385C,EST-DA7540CA,04-ROOFING,Roofing & Sheathing — Materials,1,ls,8157.73,12162.45,12162.45,material
ELI-ADE17741,EST-DA7540CA,05-WINDOWS-DOORS,Windows & Exterior Doors — Labor,1,ls,5438.49,8108.3,8108.3,labor
ELI-B63A3D08,EST-DA7540CA,05-WINDOWS-DOORS,Windows & Exterior Doors — Materials,1,ls,10876.97,16216.6,16216.6,material
ELI-641A13A2,EST-DA7540CA,06-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,2719.24,4054.15,4054.15,material
ELI-7B363568,EST-DA7540CA,06-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,9517.35,14189.53,14189.53,subcontractor
ELI-3A94C80E,EST-DA7540CA,07-ROUGH-ELEC,Rough Electrical — Materials,1,ls,4078.86,6081.22,6081.22,material
ELI-7399BF9B,EST-DA7540CA,07-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,10876.97,16216.6,16216.6,subcontractor
ELI-F2BD31CC,EST-DA7540CA,08-HVAC,HVAC — Subcontractor,1,ls,12236.59,18243.67,18243.67,subcontractor
ELI-C900303C,EST-DA7540CA,09-INSULATION,Insulation — Labor,1,ls,4078.86,6081.22,6081.22,labor
ELI-EC8845D6,EST-DA7540CA,09-INSULATION,Insulation — Materials,1,ls,4078.86,6081.22,6081.22,material
ELI-669FF901,EST-DA7540CA,10-DRYWALL,Drywall — Labor,1,ls,9517.35,14189.53,14189.53,labor
ELI-8B8BB4A3,EST-DA7540CA,10-DRYWALL,Drywall — Materials,1,ls,5438.49,8108.3,8108.3,material
ELI-13033718,EST-DA7540CA,11-PAINT,Paint — Labor,1,ls,6798.11,10135.38,10135.38,labor
ELI-0A698658,EST-DA7540CA,11-PAINT,Paint — Materials,1,ls,2719.24,4054.15,4054.15,material
ELI-D9C94619,EST-DA7540CA,12-TRIM,Trim & Finish Carpentry — Labor,1,ls,8157.73,12162.45,12162.45,labor
ELI-A47AA51E,EST-DA7540CA,12-TRIM,Trim & Finish Carpentry — Materials,1,ls,5438.49,8108.3,8108.3,material
ELI-7016AD1A,EST-DA7540CA,13-FLOORING,Flooring — Labor,1,ls,5438.49,8108.3,8108.3,labor
ELI-5368F104,EST-DA7540CA,13-FLOORING,Flooring — Materials,1,ls,8157.73,12162.45,12162.45,material
ELI-33979227,EST-DA7540CA,14-CLEANUP,Cleanup & Punch — Labor,1,ls,2719.24,4054.15,4054.15,labor
ELI-2B027258,EST-C21544E8,01-SITE,Site Work & Excavation — Labor,1,ls,9226.08,11652.53,11652.53,labor
ELI-35A3216B,EST-C21544E8,01-SITE,Site Work & Excavation — Materials,1,ls,6150.72,7768.35,7768.35,material
ELI-AE11506D,EST-C21544E8,01-SITE,Site Work & Excavation — Subcontractor,1,ls,15376.81,19420.88,19420.88,subcontractor
ELI-BBB7D8CE,EST-C21544E8,02-FOUNDATION,Foundation — Labor,1,ls,15376.81,19420.88,19420.88,labor
ELI-05302937,EST-C21544E8,02-FOUNDATION,Foundation — Materials,1,ls,21527.53,27189.23,27189.23,material
ELI-B5808BE7,EST-C21544E8,02-FOUNDATION,Foundation — Subcontractor,1,ls,9226.08,11652.53,11652.53,subcontractor
ELI-28B21327,EST-C21544E8,03-FRAMING,Framing — Labor,1,ls,30753.61,38841.76,38841.76,labor
ELI-A370397A,EST-C21544E8,03-FRAMING,Framing — Materials,1,ls,43055.06,54378.46,54378.46,material
ELI-5D367804,EST-C21544E8,04-ROOFING,Roofing — Labor,1,ls,12301.44,15536.7,15536.7,labor
ELI-DF936770,EST-C21544E8,04-ROOFING,Roofing — Materials,1,ls,15376.81,19420.88,19420.88,material
ELI-29131C86,EST-C21544E8,05-WINDOWS-DOORS,Windows & Exterior Doors — Labor,1,ls,9226.08,11652.53,11652.53,labor
ELI-24AC0BB2,EST-C21544E8,05-WINDOWS-DOORS,Windows & Exterior Doors — Materials,1,ls,27678.25,34957.58,34957.58,material
ELI-AF462FDD,EST-C21544E8,06-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,6150.72,7768.35,7768.35,material
ELI-0E7FE123,EST-C21544E8,06-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,21527.53,27189.23,27189.23,subcontractor
ELI-9BD50CE1,EST-C21544E8,07-ROUGH-ELEC,Rough Electrical — Materials,1,ls,9226.08,11652.53,11652.53,material
ELI-73AFA3ED,EST-C21544E8,07-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,21527.53,27189.23,27189.23,subcontractor
ELI-3E3451B6,EST-C21544E8,08-HVAC,HVAC — Subcontractor,1,ls,21527.53,27189.23,27189.23,subcontractor
ELI-9A66A924,EST-C21544E8,09-INSULATION,Insulation — Labor,1,ls,6150.72,7768.35,7768.35,labor
ELI-F99B51C8,EST-C21544E8,09-INSULATION,Insulation — Materials,1,ls,9226.08,11652.53,11652.53,material
ELI-E27A1EED,EST-C21544E8,10-SIDING,Exterior Siding & Trim — Labor,1,ls,12301.44,15536.7,15536.7,labor
ELI-9FAA8DBF,EST-C21544E8,10-SIDING,Exterior Siding & Trim — Materials,1,ls,18452.17,23305.05,23305.05,material
ELI-C9F2CA6E,EST-C21544E8,11-DRYWALL,Drywall — Labor,1,ls,12301.44,15536.7,15536.7,labor
ELI-8A8D3847,EST-C21544E8,11-DRYWALL,Drywall — Materials,1,ls,9226.08,11652.53,11652.53,material
ELI-63CBF51F,EST-C21544E8,12-PAINT,Paint - Interior & Exterior — Labor,1,ls,9226.08,11652.53,11652.53,labor
ELI-5F9E424B,EST-C21544E8,12-PAINT,Paint - Interior & Exterior — Materials,1,ls,6150.72,7768.35,7768.35,material
ELI-ABDCDF64,EST-C21544E8,13-CABINETS,Cabinets — Labor,1,ls,9226.08,11652.53,11652.53,labor
ELI-5D634E63,EST-C21544E8,13-CABINETS,Cabinets — Materials,1,ls,18452.17,23305.05,23305.05,material
ELI-68637EEB,EST-C21544E8,14-COUNTERTOPS,Countertops — Subcontractor,1,ls,12301.44,15536.7,15536.7,subcontractor
ELI-B8050F49,EST-C21544E8,15-FLOORING,Flooring — Labor,1,ls,9226.08,11652.53,11652.53,labor
ELI-B61EDBC6,EST-C21544E8,15-FLOORING,Flooring — Materials,1,ls,15376.81,19420.88,19420.88,material
ELI-8AC35401,EST-C21544E8,16-TRIM,Finish Carpentry & Trim — Labor,1,ls,12301.44,15536.7,15536.7,labor
ELI-7F7FE614,EST-C21544E8,16-TRIM,Finish Carpentry & Trim — Materials,1,ls,9226.08,11652.53,11652.53,material
ELI-B5C39187,EST-C21544E8,17-FIXTURES,Fixtures & Appliances — Labor,1,ls,6150.72,7768.35,7768.35,labor
ELI-FA063062,EST-C21544E8,17-FIXTURES,Fixtures & Appliances — Materials,1,ls,18452.17,23305.05,23305.05,material
ELI-5FEE8223,EST-C21544E8,18-LANDSCAPING,Final Grade & Landscaping — Labor,1,ls,3075.36,3884.18,3884.18,labor
ELI-3D66AFA8,EST-C21544E8,18-LANDSCAPING,Final Grade & Landscaping — Materials,1,ls,6150.72,7768.35,7768.35,material
ELI-889B293B,EST-C21544E8,18-LANDSCAPING,Final Grade & Landscaping — Subcontractor,1,ls,6150.72,7768.35,7768.35,subcontractor
ELI-93F33B75,EST-C21544E8,19-CLEANUP,Final Cleanup & CO — Labor,1,ls,6150.72,7768.35,7768.35,labor
ELI-FF73BEAC,EST-6AEC4815,01-LABOR,Labor — Labor,1,ls,491.07,1361.3,1361.3,labor
ELI-B5DBF805,EST-6AEC4815,02-MATERIALS,Materials — Materials,1,ls,327.38,907.53,907.53,material
ELI-E9DE9487,EST-EF35E3DB,01-DEMO,Demolition — Labor,1,ls,5828.91,9466.64,9466.64,labor
ELI-084886DB,EST-EF35E3DB,02-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,2914.45,4733.32,4733.32,material
ELI-979C198C,EST-EF35E3DB,02-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,8743.36,14199.96,14199.96,subcontractor
ELI-6DF9D4C0,EST-EF35E3DB,03-ROUGH-ELEC,Rough Electrical — Materials,1,ls,2185.84,3549.99,3549.99,material
ELI-9B24B0BD,EST-EF35E3DB,03-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,7286.14,11833.3,11833.3,subcontractor
ELI-50FC7794,EST-EF35E3DB,04-INSULATION,Insulation — Labor,1,ls,2185.84,3549.99,3549.99,labor
ELI-4CA7E40D,EST-EF35E3DB,04-INSULATION,Insulation — Materials,1,ls,1457.23,2366.66,2366.66,material
ELI-86FEBD41,EST-EF35E3DB,05-DRYWALL,Drywall — Labor,1,ls,5100.29,8283.31,8283.31,labor
ELI-39E4AE74,EST-EF35E3DB,05-DRYWALL,Drywall — Materials,1,ls,2914.45,4733.32,4733.32,material
ELI-B53EBC52,EST-EF35E3DB,06-CABINETS,Cabinet Installation — Labor,1,ls,4371.68,7099.98,7099.98,labor
ELI-E347BF93,EST-EF35E3DB,06-CABINETS,Cabinet Installation — Materials,1,ls,13115.04,21299.93,21299.93,material
ELI-F3491524,EST-EF35E3DB,07-COUNTERTOPS,Countertops — Subcontractor,1,ls,8743.36,14199.96,14199.96,subcontractor
ELI-DF97A4E2,EST-EF35E3DB,08-TILE,Tile Work — Materials,1,ls,2185.84,3549.99,3549.99,material
ELI-08F07FB9,EST-EF35E3DB,08-TILE,Tile Work — Subcontractor,1,ls,5828.91,9466.64,9466.64,subcontractor
ELI-D3B05DAD,EST-EF35E3DB,09-PAINT,Paint — Labor,1,ls,3643.07,5916.65,5916.65,labor
ELI-3977D79B,EST-EF35E3DB,09-PAINT,Paint — Materials,1,ls,1457.23,2366.66,2366.66,material
ELI-8557F10B,EST-EF35E3DB,10-FINISH-CARP,Finish Carpentry & Trim — Labor,1,ls,4371.68,7099.98,7099.98,labor
ELI-C616A947,EST-EF35E3DB,10-FINISH-CARP,Finish Carpentry & Trim — Materials,1,ls,2185.84,3549.99,3549.99,material
ELI-560BDFA1,EST-EF35E3DB,11-FIXTURES,Fixtures & Appliances — Labor,1,ls,2185.84,3549.99,3549.99,labor
ELI-1F9E8909,EST-EF35E3DB,11-FIXTURES,Fixtures & Appliances — Materials,1,ls,7286.14,11833.3,11833.3,material
ELI-9AFAAAD7,EST-EF35E3DB,12-CLEANUP,Final Cleanup & Punch — Labor,1,ls,1457.23,2366.66,2366.66,labor
ELI-99FC76F8,EST-9E0AC0A5,01-SITE,Site Work & Excavation — Labor,1,ls,11509.43,14261.4,14261.4,labor
ELI-CF11C2B9,EST-9E0AC0A5,01-SITE,Site Work & Excavation — Materials,1,ls,7672.95,9507.6,9507.6,material
ELI-0A32A9E5,EST-9E0AC0A5,01-SITE,Site Work & Excavation — Subcontractor,1,ls,19182.38,23769.0,23769.0,subcontractor
ELI-A3137265,EST-9E0AC0A5,02-FOUNDATION,Foundation — Labor,1,ls,19182.38,23769.0,23769.0,labor
ELI-A996E374,EST-9E0AC0A5,02-FOUNDATION,Foundation — Materials,1,ls,26855.34,33276.61,33276.61,material
ELI-F925514B,EST-9E0AC0A5,02-FOUNDATION,Foundation — Subcontractor,1,ls,11509.43,14261.4,14261.4,subcontractor
ELI-75A10695,EST-9E0AC0A5,03-FRAMING,Framing — Labor,1,ls,38364.77,47538.01,47538.01,labor
ELI-55E88B67,EST-9E0AC0A5,03-FRAMING,Framing — Materials,1,ls,53710.67,66553.21,66553.21,material
ELI-EACCE739,EST-9E0AC0A5,04-ROOFING,Roofing — Labor,1,ls,15345.91,19015.2,19015.2,labor
ELI-ED2FF600,EST-9E0AC0A5,04-ROOFING,Roofing — Materials,1,ls,19182.38,23769.0,23769.0,material
ELI-DF4C2BCC,EST-9E0AC0A5,05-WINDOWS-DOORS,Windows & Exterior Doors — Labor,1,ls,11509.43,14261.4,14261.4,labor
ELI-E179E656,EST-9E0AC0A5,05-WINDOWS-DOORS,Windows & Exterior Doors — Materials,1,ls,34528.29,42784.21,42784.21,material
ELI-501A90CF,EST-9E0AC0A5,06-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,7672.95,9507.6,9507.6,material
ELI-063F03D4,EST-9E0AC0A5,06-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,26855.34,33276.61,33276.61,subcontractor
ELI-EF762556,EST-9E0AC0A5,07-ROUGH-ELEC,Rough Electrical — Materials,1,ls,11509.43,14261.4,14261.4,material
ELI-0C07D64B,EST-9E0AC0A5,07-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,26855.34,33276.61,33276.61,subcontractor
ELI-31607C0B,EST-9E0AC0A5,08-HVAC,HVAC — Subcontractor,1,ls,26855.34,33276.61,33276.61,subcontractor
ELI-DC7C3158,EST-9E0AC0A5,09-INSULATION,Insulation — Labor,1,ls,7672.95,9507.6,9507.6,labor
ELI-BB057FCB,EST-9E0AC0A5,09-INSULATION,Insulation — Materials,1,ls,11509.43,14261.4,14261.4,material
ELI-9A814A3E,EST-9E0AC0A5,10-SIDING,Exterior Siding & Trim — Labor,1,ls,15345.91,19015.2,19015.2,labor
ELI-A647011A,EST-9E0AC0A5,10-SIDING,Exterior Siding & Trim — Materials,1,ls,23018.86,28522.8,28522.8,material
ELI-81747761,EST-9E0AC0A5,11-DRYWALL,Drywall — Labor,1,ls,15345.91,19015.2,19015.2,labor
ELI-60564DBC,EST-9E0AC0A5,11-DRYWALL,Drywall — Materials,1,ls,11509.43,14261.4,14261.4,material
ELI-7758B8C3,EST-9E0AC0A5,12-PAINT,Paint - Interior & Exterior — Labor,1,ls,11509.43,14261.4,14261.4,labor
ELI-922BC23A,EST-9E0AC0A5,12-PAINT,Paint - Interior & Exterior — Materials,1,ls,7672.95,9507.6,9507.6,material
ELI-E2524D90,EST-9E0AC0A5,13-CABINETS,Cabinets — Labor,1,ls,11509.43,14261.4,14261.4,labor
ELI-8540028F,EST-9E0AC0A5,13-CABINETS,Cabinets — Materials,1,ls,23018.86,28522.8,28522.8,material
ELI-9915094E,EST-9E0AC0A5,14-COUNTERTOPS,Countertops — Subcontractor,1,ls,15345.91,19015.2,19015.2,subcontractor
ELI-69801103,EST-9E0AC0A5,15-FLOORING,Flooring — Labor,1,ls,11509.43,14261.4,14261.4,labor
ELI-4A0FC58E,EST-9E0AC0A5,15-FLOORING,Flooring — Materials,1,ls,19182.38,23769.0,23769.0,material
ELI-A4921105,EST-9E0AC0A5,16-TRIM,Finish Carpentry & Trim — Labor,1,ls,15345.91,19015.2,19015.2,labor
ELI-39515012,EST-9E0AC0A5,16-TRIM,Finish Carpentry & Trim — Materials,1,ls,11509.43,14261.4,14261.4,material
ELI-64BBE32B,EST-9E0AC0A5,17-FIXTURES,Fixtures & Appliances — Labor,1,ls,7672.95,9507.6,9507.6,labor
ELI-A810AEE2,EST-9E0AC0A5,17-FIXTURES,Fixtures & Appliances — Materials,1,ls,23018.86,28522.8,28522.8,material
ELI-7B793B5B,EST-9E0AC0A5,18-LANDSCAPING,Final Grade & Landscaping — Labor,1,ls,3836.48,4753.8,4753.8,labor
ELI-4B398DAF,EST-9E0AC0A5,18-LANDSCAPING,Final Grade & Landscaping — Materials,1,ls,7672.95,9507.6,9507.6,material
ELI-0D62F04C,EST-9E0AC0A5,18-LANDSCAPING,Final Grade & Landscaping — Subcontractor,1,ls,7672.95,9507.6,9507.6,subcontractor
ELI-26B71D48,EST-9E0AC0A5,19-CLEANUP,Final Cleanup & CO — Labor,1,ls,7672.95,9507.6,9507.6,labor
ELI-1CFD23B2,EST-37C7D5C9,01-LABOR,Labor — Labor,1,ls,932.2,1758.72,1758.72,labor
ELI-C524D876,EST-37C7D5C9,02-MATERIALS,Materials — Materials,1,ls,621.47,1172.48,1172.48,material
ELI-33D1E941,EST-7E051118,01-DEMO,Demolition — Labor,1,ls,1760.33,2821.18,2821.18,labor
ELI-143465D3,EST-7E051118,02-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,880.16,1410.59,1410.59,material
ELI-E66E2678,EST-7E051118,02-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,3168.59,5078.12,5078.12,subcontractor
ELI-4ED35AE6,EST-7E051118,03-ROUGH-ELEC,Rough Electrical — Materials,1,ls,352.07,564.24,564.24,material
ELI-7A35BBD6,EST-7E051118,03-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,1408.26,2256.94,2256.94,subcontractor
ELI-E9A32160,EST-7E051118,04-BACKER,Cement Board & Waterproofing — Labor,1,ls,1056.2,1692.71,1692.71,labor
ELI-7BFCD939,EST-7E051118,04-BACKER,Cement Board & Waterproofing — Materials,1,ls,704.13,1128.47,1128.47,material
ELI-D83E95E5,EST-7E051118,05-TILE,Tile & Shower — Materials,1,ls,1408.26,2256.94,2256.94,material
ELI-64F12A28,EST-7E051118,05-TILE,Tile & Shower — Subcontractor,1,ls,3520.66,5642.36,5642.36,subcontractor
ELI-DAAC94AE,EST-7E051118,06-VANITY,Vanity & Fixtures — Labor,1,ls,880.16,1410.59,1410.59,labor
ELI-421C2F5A,EST-7E051118,06-VANITY,Vanity & Fixtures — Materials,1,ls,2112.39,3385.42,3385.42,material
ELI-6288BC03,EST-7E051118,07-PAINT,Paint — Labor,1,ls,704.13,1128.47,1128.47,labor
ELI-10695567,EST-7E051118,07-PAINT,Paint — Materials,1,ls,352.07,564.24,564.24,material
ELI-65FFD212,EST-7E051118,08-CLEANUP,Final Cleanup & Punch — Labor,1,ls,352.07,564.24,564.24,labor
ELI-610B8583,EST-9FDBE47D,01-DEMO,Demolition — Labor,1,ls,6458.63,9832.04,9832.04,labor
ELI-28F5163A,EST-9FDBE47D,02-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,3229.32,4916.02,4916.02,material
ELI-99FEEC59,EST-9FDBE47D,02-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,9687.95,14748.06,14748.06,subcontractor
ELI-63FAB12B,EST-9FDBE47D,03-ROUGH-ELEC,Rough Electrical — Materials,1,ls,2421.99,3687.01,3687.01,material
ELI-CE1D183A,EST-9FDBE47D,03-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,8073.29,12290.05,12290.05,subcontractor
ELI-44FCBA8E,EST-9FDBE47D,04-INSULATION,Insulation — Labor,1,ls,2421.99,3687.01,3687.01,labor
ELI-06DD848A,EST-9FDBE47D,04-INSULATION,Insulation — Materials,1,ls,1614.66,2458.01,2458.01,material
ELI-FC7F2323,EST-9FDBE47D,05-DRYWALL,Drywall — Labor,1,ls,5651.31,8603.04,8603.04,labor
ELI-7BA6019E,EST-9FDBE47D,05-DRYWALL,Drywall — Materials,1,ls,3229.32,4916.02,4916.02,material
ELI-620CDC2D,EST-9FDBE47D,06-CABINETS,Cabinet Installation — Labor,1,ls,4843.98,7374.03,7374.03,labor
ELI-1B09E1BC,EST-9FDBE47D,06-CABINETS,Cabinet Installation — Materials,1,ls,14531.93,22122.09,22122.09,material
ELI-CCD8EC87,EST-9FDBE47D,07-COUNTERTOPS,Countertops — Subcontractor,1,ls,9687.95,14748.06,14748.06,subcontractor
ELI-D666BA7D,EST-9FDBE47D,08-TILE,Tile Work — Materials,1,ls,2421.99,3687.01,3687.01,material
ELI-544797DD,EST-9FDBE47D,08-TILE,Tile Work — Subcontractor,1,ls,6458.63,9832.04,9832.04,subcontractor
ELI-08C61D7E,EST-9FDBE47D,09-PAINT,Paint — Labor,1,ls,4036.65,6145.03,6145.03,labor
ELI-DDF17170,EST-9FDBE47D,09-PAINT,Paint — Materials,1,ls,1614.66,2458.01,2458.01,material
ELI-4A9647EC,EST-9FDBE47D,10-FINISH-CARP,Finish Carpentry & Trim — Labor,1,ls,4843.98,7374.03,7374.03,labor
ELI-48B3A198,EST-9FDBE47D,10-FINISH-CARP,Finish Carpentry & Trim — Materials,1,ls,2421.99,3687.01,3687.01,material
ELI-0C0C9072,EST-9FDBE47D,11-FIXTURES,Fixtures & Appliances — Labor,1,ls,2421.99,3687.01,3687.01,labor
ELI-85AB54DD,EST-9FDBE47D,11-FIXTURES,Fixtures & Appliances — Materials,1,ls,8073.29,12290.05,12290.05,material
ELI-AF2BAAC0,EST-9FDBE47D,12-CLEANUP,Final Cleanup & Punch — Labor,1,ls,1614.66,2458.01,2458.01,labor
ELI-04166F1E,EST-41FC0B51,01-DEMO,Demolition — Labor,1,ls,2300.25,3377.12,3377.12,labor
ELI-4899635D,EST-41FC0B51,02-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,1150.12,1688.56,1688.56,material
ELI-4236CF35,EST-41FC0B51,02-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,4140.44,6078.81,6078.81,subcontractor
ELI-E71FBEE6,EST-41FC0B51,03-ROUGH-ELEC,Rough Electrical — Materials,1,ls,460.05,675.42,675.42,material
ELI-ED503CC9,EST-41FC0B51,03-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,1840.2,2701.69,2701.69,subcontractor
ELI-857035DD,EST-41FC0B51,04-BACKER,Cement Board & Waterproofing — Labor,1,ls,1380.15,2026.27,2026.27,labor
ELI-37E7799E,EST-41FC0B51,04-BACKER,Cement Board & Waterproofing — Materials,1,ls,920.1,1350.85,1350.85,material
ELI-7D0B047C,EST-41FC0B51,05-TILE,Tile & Shower — Materials,1,ls,1840.2,2701.69,2701.69,material
ELI-7EE60ED6,EST-41FC0B51,05-TILE,Tile & Shower — Subcontractor,1,ls,4600.49,6754.23,6754.23,subcontractor
ELI-33FFD7D1,EST-41FC0B51,06-VANITY,Vanity & Fixtures — Labor,1,ls,1150.12,1688.56,1688.56,labor
ELI-21489283,EST-41FC0B51,06-VANITY,Vanity & Fixtures — Materials,1,ls,2760.3,4052.54,4052.54,material
ELI-7E8A9299,EST-41FC0B51,07-PAINT,Paint — Labor,1,ls,920.1,1350.85,1350.85,labor
ELI-643356D5,EST-41FC0B51,07-PAINT,Paint — Materials,1,ls,460.05,675.42,675.42,material
ELI-A48E1CD7,EST-41FC0B51,08-CLEANUP,Final Cleanup & Punch — Labor,1,ls,460.05,675.42,675.42,labor
ELI-38F2CD55,EST-01675CAD,01-LABOR,Labor — Labor,1,ls,951.77,2506.78,2506.78,labor
ELI-B4CB2739,EST-01675CAD,02-MATERIALS,Materials — Materials,1,ls,634.52,1671.18,1671.18,material
ELI-06D6C81A,EST-0250F711,01-LABOR,Labor — Labor,1,ls,819.46,2526.67,2526.67,labor
ELI-18E5FACA,EST-0250F711,02-MATERIALS,Materials — Materials,1,ls,546.3,1684.45,1684.45,material
ELI-E5FB197E,EST-920FB3B7,01-DEMO,Demo & Prep — Labor,1,ls,3955.19,6177.51,6177.51,labor
ELI-83F84775,EST-920FB3B7,02-FOUNDATION,Foundation — Labor,1,ls,7910.38,12355.02,12355.02,labor
ELI-251AB884,EST-920FB3B7,02-FOUNDATION,Foundation — Materials,1,ls,9887.98,15443.77,15443.77,material
ELI-27120C13,EST-920FB3B7,03-FRAMING,Framing — Labor,1,ls,13843.17,21621.28,21621.28,labor
ELI-71916BBC,EST-920FB3B7,03-FRAMING,Framing — Materials,1,ls,15820.77,24710.03,24710.03,material
ELI-57A5D6B3,EST-920FB3B7,04-ROOFING,Roofing & Sheathing — Labor,1,ls,5932.79,9266.26,9266.26,labor
ELI-9D1F7776,EST-920FB3B7,04-ROOFING,Roofing & Sheathing — Materials,1,ls,5932.79,9266.26,9266.26,material
ELI-A8FA9331,EST-920FB3B7,05-WINDOWS-DOORS,Windows & Exterior Doors — Labor,1,ls,3955.19,6177.51,6177.51,labor
ELI-602696B8,EST-920FB3B7,05-WINDOWS-DOORS,Windows & Exterior Doors — Materials,1,ls,7910.38,12355.02,12355.02,material
ELI-F64B93C7,EST-920FB3B7,06-ROUGH-PLUMB,Rough Plumbing — Materials,1,ls,1977.6,3088.75,3088.75,material
ELI-ACC18660,EST-920FB3B7,06-ROUGH-PLUMB,Rough Plumbing — Subcontractor,1,ls,6921.59,10810.64,10810.64,subcontractor
ELI-60869C11,EST-920FB3B7,07-ROUGH-ELEC,Rough Electrical — Materials,1,ls,2966.39,4633.13,4633.13,material
ELI-D5E1CC26,EST-920FB3B7,07-ROUGH-ELEC,Rough Electrical — Subcontractor,1,ls,7910.38,12355.02,12355.02,subcontractor
ELI-8FA57984,EST-920FB3B7,08-HVAC,HVAC — Subcontractor,1,ls,8899.18,13899.39,13899.39,subcontractor
ELI-E85E0D21,EST-920FB3B7,09-INSULATION,Insulation — Labor,1,ls,2966.39,4633.13,4633.13,labor
ELI-FCDBA9FC,EST-920FB3B7,09-INSULATION,Insulation — Materials,1,ls,2966.39,4633.13,4633.13,material
ELI-949C553C,EST-920FB3B7,10-DRYWALL,Drywall — Labor,1,ls,6921.59,10810.64,10810.64,labor
ELI-8AD95DB4,EST-920FB3B7,10-DRYWALL,Drywall — Materials,1,ls,3955.19,6177.51,6177.51,material
ELI-C87D7153,EST-920FB3B7,11-PAINT,Paint — Labor,1,ls,4943.99,7721.88,7721.88,labor
ELI-DD5F6B28,EST-920FB3B7,11-PAINT,Paint — Materials,1,ls,1977.6,3088.75,3088.75,material
ELI-CFBDA246,EST-920FB3B7,12-TRIM,Trim & Finish Carpentry — Labor,1,ls,5932.79,9266.26,9266.26,labor
ELI-83DD6661,EST-920FB3B7,12-TRIM,Trim & Finish Carpentry — Materials,1,ls,3955.19,6177.51,6177.51,material
ELI-761F44CF,EST-920FB3B7,13-FLOORING,Flooring — Labor,1,ls,3955.19,6177.51,6177.51,labor
ELI-29BDE438,EST-920FB3B7,13-FLOORING,Flooring — Materials,1,ls,5932.79,9266.26,9266.26,material
ELI-D97E1BE0,EST-920FB3B7,14-CLEANUP,Cleanup & Punch — Labor,1,ls,1977.6,3088.75,3088.75,labor
ELI-86B744DE,EST-C697D544,01-LABOR,Labor — Labor,1,ls,725.26,1767.68,1767.68,labor
ELI-05DF9A20,EST-C697D544,02-MATERIALS,Materials — Materials,1,ls,483.5,1178.45,1178.45,material
ELI-E744DE88,EST-9F64F65E,01-SITE,Site Work & Excavation — Labor,1,ls,9688.76,11916.87,11916.87,labor
ELI-B22BA824,EST-9F64F65E,01-SITE,Site Work & Excavation — Materials,1,ls,6459.17,7944.58,7944.58,material
ELI-8689487A,EST-9F64F65E,01-SITE,Site Work & Excavation — Subcontractor,1,ls,16147.93,19861.45,19861.45,subcontractor
ELI-CE4F72A9,EST-9F64F65E,02-FOUNDATION,Foundation — Labor,1,ls,16147.93,19861.45,19861.45,labor
ELI-2E16F78C,EST-9F64F65E,02-FOUNDATION,Foundation — Materials,1,ls,22607.1,27806.02,27806.02,material
ELI-4DC8DAF6,EST-9F64F65E,02-FOUNDATION,Foundation — Subcontractor,1,ls,9688.76,11916.87,11916.87,subcontractor
ELI-21F66D99,EST-9F64F65E,03-FRAMING,Framing — Labor,1,ls,32295.86,39722.89,39722.89,labor
ELI-B349BF6E,EST-9F64F65E,03-FRAMING,Framing — Materials,1,ls,45214.2,55612.05,55612.05,material
ELI-50BAFC7F,EST-9F64F65E,04-ROOFING,Roofing — Labor,1,ls,12918.34,15889.16,15889.16,labor
ELI-40EDDA8F,EST-9F64F65E,04-ROOFING,Roofing — Materials,1,ls,16147.93,19861.45,19861.45,material
